GEO_ID,NAME,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0062PM,DP03_0063E,DP03_0063M,DP03_0063PE,DP03_0063PM
0500000US08113,"San Miguel County, Colorado",64478,4771,(X),(X),100545,12034,(X),(X)
0500000US08115,"Sedgwick County, Colorado",45188,6445,(X),(X),55788,5366,(X),(X)
0500000US08117,"Summit County, Colorado",77589,4772,(X),(X),95522,6641,(X),(X)
0500000US08119,"Teller County, Colorado",65382,5275,(X),(X),80352,4872,(X),(X)
0500000US08121,"Washington County, Colorado",49375,4796,(X),(X),64168,4687,(X),(X)
0500000US08123,"Weld County, Colorado",70908,1339,(X),(X),85911,1369,(X),(X)
0500000US08125,"Yuma County, Colorado",48394,3103,(X),(X),64166,4523,(X),(X)
0500000US09001,"Fairfield County, Connecticut",92969,1158,(X),(X),150822,1822,(X),(X)
0500000US09003,"Hartford County, Connecticut",72321,966,(X),(X),98005,1070,(X),(X)
0500000US09005,"Litchfield County, Connecticut",78314,1991,(X),(X),103002,1937,(X),(X)
0500000US09007,"Middlesex County, Connecticut",84761,2066,(X),(X),108934,2755,(X),(X)
0500000US09009,"New Haven County, Connecticut",67128,912,(X),(X),91559,1038,(X),(X)
0500000US09011,"New London County, Connecticut",71368,1434,(X),(X),92950,1744,(X),(X)
0500000US09013,"Tolland County, Connecticut",84916,1844,(X),(X),105815,2629,(X),(X)
0500000US09015,"Windham County, Connecticut",64774,1681,(X),(X),78556,1825,(X),(X)
0500000US10001,"Kent County, Delaware",58775,1756,(X),(X),73846,2030,(X),(X)
0500000US10003,"New Castle County, Delaware",70996,1098,(X),(X),93429,1598,(X),(X)
0500000US10005,"Sussex County, Delaware",60853,1224,(X),(X),81684,1673,(X),(X)
0500000US11001,"District of Columbia, District of Columbia",82604,1081,(X),(X),121698,1596,(X),(X)
0500000US12001,"Alachua County, Florida",49078,1416,(X),(X),70309,1747,(X),(X)
0500000US12003,"Baker County, Florida",61769,5722,(X),(X),73897,5601,(X),(X)
0500000US12005,"Bay County, Florida",51829,1358,(X),(X),69260,1699,(X),(X)
0500000US12007,"Bradford County, Florida",46197,5603,(X),(X),57048,3836,(X),(X)
0500000US12009,"Brevard County, Florida",54359,842,(X),(X),73762,1050,(X),(X)
0500000US12011,"Broward County, Florida",57333,578,(X),(X),82204,722,(X),(X)
0500000US12013,"Calhoun County, Florida",38609,2264,(X),(X),53151,6586,(X),(X)
0500000US12015,"Charlotte County, Florida",49225,979,(X),(X),66950,1957,(X),(X)
0500000US12017,"Citrus County, Florida",41424,1281,(X),(X),56165,1885,(X),(X)
0500000US12019,"Clay County, Florida",62653,2097,(X),(X),78932,2326,(X),(X)
0500000US12021,"Collier County, Florida",65675,1598,(X),(X),106539,2578,(X),(X)
0500000US12023,"Columbia County, Florida",44491,3128,(X),(X),62378,3283,(X),(X)
0500000US12027,"DeSoto County, Florida",35057,2284,(X),(X),48458,3416,(X),(X)
0500000US12029,"Dixie County, Florida",38237,2882,(X),(X),51366,6584,(X),(X)
0500000US12031,"Duval County, Florida",53473,609,(X),(X),74331,1030,(X),(X)
0500000US12033,"Escambia County, Florida",49286,974,(X),(X),65836,1219,(X),(X)
0500000US12035,"Flagler County, Florida",53872,1465,(X),(X),68685,2233,(X),(X)
0500000US12037,"Franklin County, Florida",42855,5298,(X),(X),66555,8156,(X),(X)
0500000US12039,"Gadsden County, Florida",40922,2788,(X),(X),52613,2528,(X),(X)
0500000US12041,"Gilchrist County, Florida",42357,3068,(X),(X),56315,3353,(X),(X)
0500000US12043,"Glades County, Florida",39879,2947,(X),(X),53454,4069,(X),(X)
0500000US12045,"Gulf County, Florida",44291,4298,(X),(X),57476,3701,(X),(X)
0500000US12047,"Hamilton County, Florida",34583,5887,(X),(X),48405,5484,(X),(X)
0500000US12049,"Hardee County, Florida",37594,3486,(X),(X),54735,5226,(X),(X)
0500000US12051,"Hendry County, Florida",40728,2333,(X),(X),56431,4429,(X),(X)
0500000US12053,"Hernando County, Florida",46030,925,(X),(X),59196,1306,(X),(X)
0500000US12055,"Highlands County, Florida",37314,1444,(X),(X),55174,3736,(X),(X)
0500000US12057,"Hillsborough County, Florida",56137,604,(X),(X),79843,890,(X),(X)
0500000US12059,"Holmes County, Florida",38608,3326,(X),(X),49636,3195,(X),(X)
0500000US12061,"Indian River County, Florida",52336,1202,(X),(X),84405,3272,(X),(X)
0500000US12063,"Jackson County, Florida",39002,2199,(X),(X),51417,2191,(X),(X)
0500000US12065,"Jefferson County, Florida",48173,8083,(X),(X),61993,4917,(X),(X)
0500000US12067,"Lafayette County, Florida",39543,12393,(X),(X),58488,8590,(X),(X)
0500000US12069,"Lake County, Florida",51884,1233,(X),(X),66691,1273,(X),(X)
0500000US12071,"Lee County, Florida",54691,759,(X),(X),77846,1236,(X),(X)
0500000US12073,"Leon County, Florida",51201,978,(X),(X),73745,1755,(X),(X)
0500000US12075,"Levy County, Florida",37634,1760,(X),(X),50782,3061,(X),(X)
0500000US12077,"Liberty County, Florida",37363,4408,(X),(X),52360,5136,(X),(X)
0500000US12079,"Madison County, Florida",35509,2374,(X),(X),50429,4125,(X),(X)
0500000US12081,"Manatee County, Florida",56036,1101,(X),(X),78296,1495,(X),(X)
0500000US12083,"Marion County, Florida",43361,929,(X),(X),58779,1414,(X),(X)
0500000US12085,"Martin County, Florida",57959,1925,(X),(X),93768,3618,(X),(X)
0500000US12086,"Miami-Dade County, Florida",48982,492,(X),(X),75744,682,(X),(X)
0500000US12087,"Monroe County, Florida",67023,2323,(X),(X),99583,4869,(X),(X)
0500000US12089,"Nassau County, Florida",66297,2668,(X),(X),88805,4205,(X),(X)
0500000US12091,"Okaloosa County, Florida",62048,1837,(X),(X),79157,1829,(X),(X)
0500000US12093,"Okeechobee County, Florida",40367,2024,(X),(X),54057,3598,(X),(X)
0500000US12095,"Orange County, Florida",54335,575,(X),(X),78465,1017,(X),(X)
0500000US12097,"Osceola County, Florida",50063,1465,(X),(X),64322,1753,(X),(X)
0500000US12099,"Palm Beach County, Florida",59943,632,(X),(X),94302,1119,(X),(X)
0500000US12101,"Pasco County, Florida",50417,868,(X),(X),68215,1029,(X),(X)
0500000US12103,"Pinellas County, Florida",51454,539,(X),(X),74155,928,(X),(X)
0500000US12105,"Polk County, Florida",48500,709,(X),(X),63849,957,(X),(X)
0500000US12107,"Putnam County, Florida",35649,1475,(X),(X),48542,1860,(X),(X)
0500000US12109,"St. Johns County, Florida",77323,2318,(X),(X),107878,3438,(X),(X)
0500000US12111,"St. Lucie County, Florida",49373,1326,(X),(X),65145,1493,(X),(X)
0500000US12113,"Santa Rosa County, Florida",66242,2140,(X),(X),83602,2298,(X),(X)
0500000US12115,"Sarasota County, Florida",58644,1090,(X),(X),85906,1452,(X),(X)
0500000US12117,"Seminole County, Florida",63760,1153,(X),(X),86617,1279,(X),(X)
0500000US12119,"Sumter County, Florida",55228,2011,(X),(X),71108,2718,(X),(X)
0500000US12121,"Suwannee County, Florida",42686,4513,(X),(X),57639,5236,(X),(X)
0500000US12123,"Taylor County, Florida",36934,5018,(X),(X),49042,3007,(X),(X)
0500000US12125,"Union County, Florida",41770,2853,(X),(X),58432,10221,(X),(X)
0500000US12127,"Volusia County, Florida",46760,849,(X),(X),64048,1051,(X),(X)
0500000US12129,"Wakulla County, Florida",62778,2792,(X),(X),69775,3294,(X),(X)
0500000US12131,"Walton County, Florida",53785,2765,(X),(X),81950,4688,(X),(X)
0500000US12133,"Washington County, Florida",37188,3125,(X),(X),50278,3214,(X),(X)
0500000US13001,"Appling County, Georgia",39561,4417,(X),(X),53155,3536,(X),(X)
0500000US13003,"Atkinson County, Georgia",34877,2829,(X),(X),51418,6438,(X),(X)
0500000US13005,"Bacon County, Georgia",36964,5201,(X),(X),50975,5603,(X),(X)
0500000US13007,"Baker County, Georgia",37188,11467,(X),(X),49161,6822,(X),(X)
0500000US13009,"Baldwin County, Georgia",39426,2595,(X),(X),53277,3991,(X),(X)
0500000US13011,"Banks County, Georgia",45373,3513,(X),(X),54357,2730,(X),(X)
0500000US13013,"Barrow County, Georgia",57348,2073,(X),(X),68855,1948,(X),(X)
0500000US13015,"Bartow County, Georgia",55452,2276,(X),(X),69380,2865,(X),(X)
0500000US13017,"Ben Hill County, Georgia",32705,2957,(X),(X),43178,3000,(X),(X)
0500000US13019,"Berrien County, Georgia",37163,3951,(X),(X),46957,2603,(X),(X)
0500000US13021,"Bibb County, Georgia",39931,1562,(X),(X),61037,1859,(X),(X)
0500000US13023,"Bleckley County, Georgia",45029,5887,(X),(X),52225,4167,(X),(X)
0500000US13025,"Brantley County, Georgia",37031,4019,(X),(X),49567,3799,(X),(X)
0500000US13027,"Brooks County, Georgia",34322,5782,(X),(X),55010,6761,(X),(X)
0500000US13029,"Bryan County, Georgia",71322,6076,(X),(X),86656,5596,(X),(X)
0500000US13031,"Bulloch County, Georgia",41789,1849,(X),(X),57557,2121,(X),(X)
0500000US13033,"Burke County, Georgia",42773,2338,(X),(X),56837,3479,(X),(X)
0500000US13035,"Butts County, Georgia",41845,2514,(X),(X),62880,6946,(X),(X)
0500000US13037,"Calhoun County, Georgia",31725,4042,(X),(X),43542,6287,(X),(X)
0500000US13039,"Camden County, Georgia",56397,2166,(X),(X),73885,5738,(X),(X)
0500000US13043,"Candler County, Georgia",32937,5058,(X),(X),48673,5790,(X),(X)
0500000US13045,"Carroll County, Georgia",49608,2264,(X),(X),65701,2654,(X),(X)
0500000US13047,"Catoosa County, Georgia",55125,1936,(X),(X),69662,2691,(X),(X)
0500000US13049,"Charlton County, Georgia",40283,4312,(X),(X),54130,4747,(X),(X)
0500000US13051,"Chatham County, Georgia",54911,1174,(X),(X),76999,1937,(X),(X)
0500000US13053,"Chattahoochee County, Georgia",46453,5902,(X),(X),66985,14403,(X),(X)
0500000US13055,"Chattooga County, Georgia",36107,1896,(X),(X),48248,3423,(X),(X)
0500000US13057,"Cherokee County, Georgia",79670,1911,(X),(X),97413,2124,(X),(X)
0500000US13059,"Clarke County, Georgia",36889,1693,(X),(X),57133,2013,(X),(X)
0500000US13061,"Clay County, Georgia",25000,4298,(X),(X),37195,4491,(X),(X)
0500000US13063,"Clayton County, Georgia",45778,1197,(X),(X),57211,1273,(X),(X)
0500000US13065,"Clinch County, Georgia",25236,7550,(X),(X),40782,5372,(X),(X)
0500000US13067,"Cobb County, Georgia",75153,936,(X),(X),100977,1073,(X),(X)
0500000US13069,"Coffee County, Georgia",38266,2489,(X),(X),54061,3356,(X),(X)
0500000US13071,"Colquitt County, Georgia",35472,1945,(X),(X),52112,3389,(X),(X)
0500000US13073,"Columbia County, Georgia",76938,2271,(X),(X),95348,2533,(X),(X)
0500000US13075,"Cook County, Georgia",38408,4274,(X),(X),51421,3352,(X),(X)
0500000US13077,"Coweta County, Georgia",70717,2225,(X),(X),87232,2669,(X),(X)
0500000US13079,"Crawford County, Georgia",43257,3965,(X),(X),54839,3958,(X),(X)
0500000US13081,"Crisp County, Georgia",35096,3062,(X),(X),55440,6584,(X),(X)
0500000US13083,"Dade County, Georgia",44471,4469,(X),(X),61723,4869,(X),(X)
0500000US13085,"Dawson County, Georgia",65805,5350,(X),(X),88066,6650,(X),(X)
0500000US13087,"Decatur County, Georgia",39148,2377,(X),(X),52656,3387,(X),(X)
0500000US13089,"DeKalb County, Georgia",59280,920,(X),(X),86969,1100,(X),(X)
0500000US13091,"Dodge County, Georgia",35757,3008,(X),(X),49528,3286,(X),(X)
0500000US13093,"Dooly County, Georgia",35629,4672,(X),(X),50609,5151,(X),(X)
0500000US13095,"Dougherty County, Georgia",37633,1632,(X),(X),52793,1896,(X),(X)
0500000US13097,"Douglas County, Georgia",62147,1953,(X),(X),74458,2393,(X),(X)
0500000US13099,"Early County, Georgia",31567,4977,(X),(X),43460,2988,(X),(X)
0500000US13101,"Echols County, Georgia",34447,4234,(X),(X),49422,7974,(X),(X)
0500000US13103,"Effingham County, Georgia",65153,3058,(X),(X),81984,7711,(X),(X)
0500000US13105,"Elbert County, Georgia",37943,2933,(X),(X),54795,4984,(X),(X)
0500000US13107,"Emanuel County, Georgia",34946,2845,(X),(X),47265,3271,(X),(X)
0500000US13109,"Evans County, Georgia",39701,4130,(X),(X),53977,4587,(X),(X)
0500000US13111,"Fannin County, Georgia",45647,4013,(X),(X),61591,4007,(X),(X)
0500000US13113,"Fayette County, Georgia",87272,3332,(X),(X),115469,3665,(X),(X)
0500000US13115,"Floyd County, Georgia",46367,1732,(X),(X),65817,2376,(X),(X)
0500000US13117,"Forsyth County, Georgia",101743,2005,(X),(X),122580,2067,(X),(X)
0500000US13119,"Franklin County, Georgia",40198,3422,(X),(X),56325,5208,(X),(X)
0500000US13121,"Fulton County, Georgia",64787,809,(X),(X),106342,1370,(X),(X)
0500000US13123,"Gilmer County, Georgia",49389,4701,(X),(X),63845,4619,(X),(X)
0500000US13125,"Glascock County, Georgia",41686,3953,(X),(X),53252,6824,(X),(X)
0500000US13127,"Glynn County, Georgia",50672,2016,(X),(X),76225,4559,(X),(X)
0500000US13129,"Gordon County, Georgia",44313,2530,(X),(X),60189,3108,(X),(X)
0500000US13131,"Grady County, Georgia",42348,4301,(X),(X),59294,4326,(X),(X)
0500000US13133,"Greene County, Georgia",49755,3969,(X),(X),86585,7234,(X),(X)
0500000US13135,"Gwinnett County, Georgia",67769,1111,(X),(X),87966,1078,(X),(X)
0500000US13137,"Habersham County, Georgia",49140,2426,(X),(X),60811,2408,(X),(X)
0500000US13139,"Hall County, Georgia",59898,1521,(X),(X),80217,1968,(X),(X)
0500000US13141,"Hancock County, Georgia",31984,3016,(X),(X),49666,6671,(X),(X)
0500000US13143,"Haralson County, Georgia",46353,3132,(X),(X),62798,4730,(X),(X)
0500000US13145,"Harris County, Georgia",74261,5550,(X),(X),93383,6916,(X),(X)
0500000US13147,"Hart County, Georgia",41358,3440,(X),(X),56138,3991,(X),(X)
0500000US13149,"Heard County, Georgia",48094,3718,(X),(X),55588,3486,(X),(X)
0500000US13151,"Henry County, Georgia",68609,1427,(X),(X),81508,1832,(X),(X)
0500000US13153,"Houston County, Georgia",58770,2272,(X),(X),74589,2281,(X),(X)
0500000US13155,"Irwin County, Georgia",32339,7020,(X),(X),46713,5647,(X),(X)
0500000US13157,"Jackson County, Georgia",62495,1852,(X),(X),77238,3214,(X),(X)
0500000US13159,"Jasper County, Georgia",43284,5147,(X),(X),53984,3629,(X),(X)
0500000US13161,"Jeff Davis County, Georgia",36531,4084,(X),(X),48360,4866,(X),(X)
0500000US13163,"Jefferson County, Georgia",34300,3596,(X),(X),47611,3719,(X),(X)
0500000US13165,"Jenkins County, Georgia",27311,4316,(X),(X),39590,5255,(X),(X)
0500000US13167,"Johnson County, Georgia",39813,3957,(X),(X),50453,3862,(X),(X)
0500000US13169,"Jones County, Georgia",53155,4716,(X),(X),67116,3731,(X),(X)
0500000US13171,"Lamar County, Georgia",41464,5554,(X),(X),55558,4174,(X),(X)
0500000US13173,"Lanier County, Georgia",39104,7866,(X),(X),48129,6499,(X),(X)
0500000US13175,"Laurens County, Georgia",37369,1671,(X),(X),53522,2927,(X),(X)
0500000US13177,"Lee County, Georgia",65420,5625,(X),(X),80451,4382,(X),(X)
0500000US13179,"Liberty County, Georgia",45959,1865,(X),(X),55308,1576,(X),(X)
0500000US13181,"Lincoln County, Georgia",41014,6098,(X),(X),59399,6220,(X),(X)
0500000US13183,"Long County, Georgia",55439,3560,(X),(X),62282,5948,(X),(X)
0500000US13185,"Lowndes County, Georgia",41390,1499,(X),(X),61069,3426,(X),(X)
0500000US13187,"Lumpkin County, Georgia",47488,3535,(X),(X),63638,5358,(X),(X)
0500000US13189,"McDuffie County, Georgia",39199,6752,(X),(X),53918,4208,(X),(X)
0500000US13191,"McIntosh County, Georgia",47114,3815,(X),(X),61928,5046,(X),(X)
0500000US13193,"Macon County, Georgia",31999,2884,(X),(X),42162,3184,(X),(X)
0500000US13195,"Madison County, Georgia",51701,3311,(X),(X),64386,3125,(X),(X)
0500000US13197,"Marion County, Georgia",44309,7123,(X),(X),55633,6354,(X),(X)
0500000US13199,"Meriwether County, Georgia",36351,3039,(X),(X),49918,3086,(X),(X)
0500000US13201,"Miller County, Georgia",42927,5168,(X),(X),53903,5019,(X),(X)
0500000US13205,"Mitchell County, Georgia",37027,4098,(X),(X),50083,5761,(X),(X)
0500000US13207,"Monroe County, Georgia",54050,2837,(X),(X),86538,11796,(X),(X)
0500000US13209,"Montgomery County, Georgia",40728,3459,(X),(X),62630,12061,(X),(X)
0500000US13211,"Morgan County, Georgia",62530,3826,(X),(X),80927,5938,(X),(X)
0500000US13213,"Murray County, Georgia",45238,3943,(X),(X),56210,3464,(X),(X)
0500000US13215,"Muscogee County, Georgia",45389,1085,(X),(X),63902,1607,(X),(X)
0500000US13217,"Newton County, Georgia",53309,2381,(X),(X),68715,2695,(X),(X)
0500000US13219,"Oconee County, Georgia",88308,3682,(X),(X),114627,6241,(X),(X)
0500000US13221,"Oglethorpe County, Georgia",44927,2995,(X),(X),57313,3229,(X),(X)
0500000US13223,"Paulding County, Georgia",66467,3103,(X),(X),79608,2272,(X),(X)
0500000US13225,"Peach County, Georgia",42802,3785,(X),(X),58513,4348,(X),(X)
0500000US13227,"Pickens County, Georgia",64512,4909,(X),(X),78904,4627,(X),(X)
0500000US13229,"Pierce County, Georgia",44167,4671,(X),(X),58000,5916,(X),(X)
0500000US13231,"Pike County, Georgia",58765,4618,(X),(X),75994,6952,(X),(X)
0500000US13233,"Polk County, Georgia",43491,2813,(X),(X),62448,7310,(X),(X)
0500000US13235,"Pulaski County, Georgia",38770,3756,(X),(X),53817,5204,(X),(X)
0500000US13237,"Putnam County, Georgia",51245,4303,(X),(X),71214,6876,(X),(X)
0500000US13239,"Quitman County, Georgia",30000,10407,(X),(X),42687,6109,(X),(X)
0500000US13241,"Rabun County, Georgia",40902,2708,(X),(X),65081,7130,(X),(X)
0500000US13243,"Randolph County, Georgia",30914,3707,(X),(X),48753,13986,(X),(X)
0500000US13245,"Richmond County, Georgia",40644,1033,(X),(X),56168,1544,(X),(X)
0500000US13247,"Rockdale County, Georgia",57049,1761,(X),(X),72656,2513,(X),(X)
0500000US13249,"Schley County, Georgia",41276,3478,(X),(X),53252,5803,(X),(X)
0500000US13251,"Screven County, Georgia",37588,2973,(X),(X),53853,3956,(X),(X)
0500000US13253,"Seminole County, Georgia",34338,2976,(X),(X),59508,14819,(X),(X)
0500000US13255,"Spalding County, Georgia",42671,2135,(X),(X),57378,2660,(X),(X)
0500000US13257,"Stephens County, Georgia",43416,4330,(X),(X),57274,4435,(X),(X)
0500000US13259,"Stewart County, Georgia",25385,6906,(X),(X),43431,5022,(X),(X)
0500000US13261,"Sumter County, Georgia",36205,2240,(X),(X),51026,2751,(X),(X)
0500000US13263,"Talbot County, Georgia",36213,3428,(X),(X),48059,4259,(X),(X)
0500000US13265,"Taliaferro County, Georgia",31797,4707,(X),(X),48264,9100,(X),(X)
0500000US13267,"Tattnall County, Georgia",38034,2534,(X),(X),56029,3721,(X),(X)
0500000US13269,"Taylor County, Georgia",33442,4449,(X),(X),45812,4255,(X),(X)
0500000US13271,"Telfair County, Georgia",30288,3006,(X),(X),42889,4157,(X),(X)
0500000US13273,"Terrell County, Georgia",38015,4507,(X),(X),50475,3807,(X),(X)
0500000US13275,"Thomas County, Georgia",40112,2153,(X),(X),63449,3806,(X),(X)
0500000US13277,"Tift County, Georgia",42790,2827,(X),(X),57342,2740,(X),(X)
0500000US13279,"Toombs County, Georgia",36575,3788,(X),(X),61425,12503,(X),(X)
0500000US13281,"Towns County, Georgia",43927,4762,(X),(X),56099,4366,(X),(X)
0500000US13283,"Treutlen County, Georgia",37606,8270,(X),(X),57269,10684,(X),(X)
0500000US13285,"Troup County, Georgia",43850,2033,(X),(X),58739,1917,(X),(X)
0500000US13287,"Turner County, Georgia",38341,6293,(X),(X),49400,4859,(X),(X)
0500000US13289,"Twiggs County, Georgia",33037,3723,(X),(X),47028,5096,(X),(X)
0500000US13291,"Union County, Georgia",44978,5593,(X),(X),62148,4573,(X),(X)
0500000US13293,"Upson County, Georgia",36529,3721,(X),(X),50973,3847,(X),(X)
0500000US13295,"Walker County, Georgia",43650,2246,(X),(X),59070,2743,(X),(X)
0500000US13297,"Walton County, Georgia",58370,2355,(X),(X),74824,2487,(X),(X)
0500000US13299,"Ware County, Georgia",39887,4167,(X),(X),52382,3096,(X),(X)
0500000US13301,"Warren County, Georgia",34730,3222,(X),(X),50057,7926,(X),(X)
0500000US13303,"Washington County, Georgia",38092,3776,(X),(X),51815,2796,(X),(X)
0500000US13305,"Wayne County, Georgia",44869,3467,(X),(X),58410,3929,(X),(X)
0500000US13307,"Webster County, Georgia",35755,4641,(X),(X),49673,7348,(X),(X)
0500000US13309,"Wheeler County, Georgia",27626,4900,(X),(X),36940,3975,(X),(X)
0500000US13311,"White County, Georgia",46288,3932,(X),(X),63292,4498,(X),(X)
0500000US13313,"Whitfield County, Georgia",46970,2899,(X),(X),64923,2746,(X),(X)
0500000US13315,"Wilcox County, Georgia",36077,5131,(X),(X),49097,4740,(X),(X)
0500000US13317,"Wilkes County, Georgia",35106,4153,(X),(X),55493,9917,(X),(X)
0500000US13319,"Wilkinson County, Georgia",37583,3787,(X),(X),52735,4292,(X),(X)
0500000US13321,"Worth County, Georgia",46076,4067,(X),(X),59085,4482,(X),(X)
0500000US15001,"Hawaii County, Hawaii",59297,1896,(X),(X),78642,2621,(X),(X)
0500000US15003,"Honolulu County, Hawaii",82906,756,(X),(X),105071,913,(X),(X)
0500000US15005,"Kalawao County, Hawaii",61875,14875,(X),(X),74364,12716,(X),(X)
