FIPS,County Name,State,Size,Pop 2012,Pop 2013,Pop 2014,Pop 2015,GDP 2012,GDP 2013,GDP 2014,GDP 2015,GDP/capita 2012,GDP/capita 2013,GDP/capita 2014,GDP/capita 2015,% Change (2012-2015),% Change (2014-2015),Add Zero FIPS
47185,White,TN,Small,26017,26173,26229,26362,550010,562017,568814,579946,21140.408190000002,21473.159359999998,21686.45393,21999.3172,4.1%,1.4%,047185
22067,Morehouse,LA,Small,27377,26935,26653,26309,568860,560832,524861,471686,20778.75589,20821.68183,19692.37984,17928.6936,-13.7%,-9.0%,022067
55057,Juneau,WI,Small,26769,26563,26337,26301,794618,784679,813414,866957,29684.26165,29540.30042,30884.838819999997,32962.89114,11.0%,6.7%,055057
26127,Oceana,MI,Small,26276,26264,26313,26287,602915,624465,655954,662489,22945.46354,23776.46208,24928.89446,25202.153159999998,9.8%,1.1%,026127
01005,Barbour,AL,Small,27175,26947,26749,26264,639833,701750,689212,743779,23544.9126,26041.85995,25765.89779,28319.33445,20.3%,9.9%,01005
13293,Upson,GA,Small,26572,26440,26178,26240,523044,508966,519519,507143,19684.0283,19249.84871,19845.63374,19327.09604,-1.8%,-2.6%,013293
26029,Charlevoix,MI,Small,26162,26217,26167,26155,954081,1000293,1038806,1171348,36468.19815,38154.36549,39699.086639999994,44784.859489999995,22.8%,12.8%,026029
21085,Grayson,KY,Small,25797,25953,26065,26130,553654,587838,615534,656173,21461.95294,22650.09825,23615.34625,25111.86376,17.0%,6.3%,021085
05071,Johnson,AR,Small,25879,25901,25972,26126,578655,624174,629596,644069,22360.02164,24098.4518,24241.33682,24652.41522,10.3%,1.7%,05071
51065,Fluvanna,VA,Small,25885,25826,25974,26122,833610,724363,669804,761183,32204.36546,28047.820030000003,25787.47979,29139.53755,-9.5%,13.0%,051065
48171,Gillespie,TX,Small,25152,25320,25465,25959,681438,735684,791332,822128,27092.7958,29055.45024,31075.2798,31670.249239999997,16.9%,1.9%,048171
29007,Audrain,MO,Small,25527,25544,25815,25941,698358,714692,720445,721145,27357.621339999998,27978.860010000004,27907.99923,27799.42947,1.6%,-0.4%,029007
47109,McNairy,TN,Small,26120,26028,26025,25860,471608,473404,517819,534567,18055.43645,18188.2588,19896.983669999998,20671.57773,14.5%,3.9%,047109
21239,Woodford,KY,Small,25074,25285,25536,25806,828696,889330,838100,847414,33050.01196,35172.2365,32820.33208,32837.86716,-0.6%,0.1%,021239
16039,Elmore,ID,Small,26270,26239,26220,25790,909575,968435,972658,1039290,34624.09593,36908.22821,37096.03356,40298.17759,16.4%,8.6%,016039
47069,Hardeman,TN,Small,26546,26282,25931,25783,512173,551797,538594,541869,19293.79191,20995.24389,20770.27496,21016.52251,8.9%,1.2%,047069
27083,Lyon,MN,Small,25624,25720,25761,25771,1282108,1218447,1252024,1332059,50035.43553,47373.52255,48601.52944,51688.29304,3.3%,6.4%,027083
01019,Cherokee,AL,Small,25958,26014,25897,25741,443582,478273,454068,440373,17088.450569999997,18385.21565,17533.61393,17107.84352,0.1%,-2.4%,01019
47071,Hardin,TN,Small,25963,25924,25794,25741,868869,805305,810593,816027,33465.66267,31064.0719,31425.64162,31701.44905,-5.3%,0.9%,047071
08083,Montezuma,CO,Small,25465,25535,25502,25697,642252,704113,726512,727566,25220.96996,27574.427260000004,28488.43228,28313.266139999996,12.3%,-0.6%,08083
24039,Somerset,MD,Small,26042,25975,25588,25692,624895,703172,762692,749854,23995.66086,27071.10683,29806.62811,29186.283669999997,21.6%,-2.1%,024039
41061,Union,OR,Small,25772,25500,25610,25676,734610,747639,784724,865568,28504.19059,29319.17647,30641.31199,33711.16996,18.3%,10.0%,041061
29215,Texas,MO,Small,25777,25670,25652,25662,361192,381500,369914,388907,14012.1814,14861.706269999999,14420.474040000001,15154.976230000002,8.2%,5.1%,029215
26043,Dickinson,MI,Small,26165,26005,25890,25647,1160470,1212699,1235839,1208056,44351.99694,46633.301289999996,47734.221710000005,47103.20895,6.2%,-1.3%,026043
22003,Allen,LA,Small,25632,25676,25724,25630,588186,607423,611500,613309,22947.331459999998,23657.22854,23771.57518,23929.34062,4.3%,0.7%,022003
41057,Tillamook,OR,Small,25285,25342,25345,25616,652077,678226,714181,768351,25789.084440000002,26762.92321,28178.378380000002,29994.96408,16.3%,6.4%,041057
19011,Benton,IA,Small,25836,25706,25630,25611,604897,640025,634417,624810,23412.95092,24897.88376,24752.90675,24396.1579,4.2%,-1.4%,019011
18129,Posey,IN,Small,25613,25559,25599,25609,2047514,1744766,2386340,2128353,79940.42087999999,68264.25134,93220.04766,83109.57085,4.0%,-10.8%,018129
21217,Taylor,KY,Small,25076,25149,25372,25601,675114,706449,736393,781560,26922.71495,28090.540380000002,29023.84518,30528.49498,13.4%,5.2%,021217
37007,Anson,NC,Small,26322,25975,25978,25594,615330,606130,628109,621436,23377.02302,23335.129930000003,24178.497190000002,24280.5345,3.9%,0.4%,037007
22121,West Baton Rouge,LA,Small,24146,24632,25187,25570,2414507,2332293,2862586,2811360,99996.14843,94685.49042,113653.3132,109947.5948,10.0%,-3.3%,022121
54067,Nicholas,WV,Small,26247,25934,25702,25510,778754,705908,688733,610484,29670.20993,27219.4031,26796.86406,23931.16425,-19.3%,-10.7%,054067
48419,Shelby,TX,Small,26059,25984,25667,25503,728988,815881,873307,948052,27974.519360000002,31399.36115,34024.506180000004,37174.13638,32.9%,9.3%,048419
41065,Wasco,OR,Small,25370,25333,25293,25500,1083948,1063936,1101739,1131446,42725.5814,41998.026289999994,43559.04796,44370.43137,3.8%,1.9%,041065
13257,Stephens,GA,Small,25735,25583,25441,25485,735811,692609,719554,761460,28591.839910000002,27073.017239999997,28283.243580000002,29878.752210000002,4.5%,5.6%,013257
27095,Mille Lacs,MN,Small,25627,25653,25554,25481,640557,650035,677312,699935,24995.395480000003,25339.53144,26505.1264,27468.89839,9.9%,3.6%,027095
20059,Franklin,KS,Small,25817,25725,25531,25461,804667,835217,827345,826170,31168.106289999996,32467.133139999998,32405.50703,32448.450569999997,4.1%,0.1%,020059
13147,Hart,GA,Small,25531,25483,25395,25453,609488,679944,679780,745841,23872.46876,26682.25876,26768.261469999998,29302.675519999997,22.7%,9.5%,013147
28117,Prentiss,MS,Small,25351,25468,25405,25417,500563,503255,496488,524338,19745.29604,19760.28742,19542.924619999998,20629.42125,4.5%,5.6%,028117
28091,Marion,MS,Small,26331,26061,25680,25408,580151,618213,609102,590765,22033.00292,23721.76816,23718.92523,23251.141369999998,5.5%,-2.0%,028091
40065,Jackson,OK,Small,26216,26137,25809,25404,851026,855213,885718,922842,32462.084219999997,32720.39637,34318.183580000004,36326.64147,11.9%,5.9%,040065
31025,Cass,NE,Small,25124,25293,25393,25398,505222,560550,629466,686195,20109.13867,22162.25833,24788.95759,27017.678560000004,34.4%,9.0%,031025
51099,King George,VA,Small,24610,24906,25265,25395,1562856,1616151,1645923,1689489,63504.9167,64890.0265,65146.36849,66528.4111,4.8%,2.1%,051099
40133,Seminole,OK,Small,25387,25440,25355,25394,744536,778696,767781,670406,29327.451060000003,30609.1195,30281.2463,26400.17327,-10.0%,-12.8%,040133
26031,Cheboygan,MI,Small,25743,25575,25637,25392,463400,480118,512093,508267,18001.009980000003,18772.94233,19974.76304,20016.816319999998,11.2%,0.2%,026031
13267,Tattnall,GA,Small,25478,25659,25352,25383,473678,483368,476253,506329,18591.6477,18838.14646,18785.61849,19947.56333,7.3%,6.2%,013267
05023,Cleburne,AR,Small,25773,25638,25603,25358,592978,633963,689104,687397,23007.72126,24727.47484,26914.9709,27107.69777,17.8%,0.7%,05023
29001,Adair,MO,Small,25668,25709,25537,25339,632850,660148,681818,737825,24655.21272,25677.700419999997,26699.22074,29118.15778,18.1%,9.1%,029001
26069,Iosco,MI,Small,25442,25414,25413,25325,553608,555579,556321,588388,21759.610090000002,21861.13953,21891.19742,23233.4847,6.8%,6.1%,026069
54059,Mingo,WV,Small,26159,25971,25696,25278,1150128,1041208,891697,724819,43966.8183,40091.17862,34701.782380000004,28673.906160000002,-34.8%,-17.4%,054059
27015,Brown,MN,Small,25410,25266,25264,25228,1085557,1133131,1136733,1167856,42721.645019999996,44848.05668,44994.18144,46292.05645,8.4%,2.9%,027015
26051,Gladwin,MI,Small,25530,25552,25485,25206,337000,362178,393199,370343,13200.15668,14174.15466,15428.6443,14692.652540000001,11.3%,-4.8%,026051
50015,Lamoille,VT,Small,24919,25058,25092,25195,991095,1106144,1103183,1239989,39772.66343,44143.34743,43965.526860000005,49215.67771,23.7%,11.9%,050015
37053,Currituck,NC,Small,24034,24268,24839,25135,692994,677839,655780,684831,28833.90197,27931.39113,26401.22388,27246.111,-5.5%,3.2%,037053
13131,Grady,GA,Small,25301,25143,25267,25117,472177,486289,500068,547740,18662.38489,19340.92988,19791.3484,21807.54071,16.9%,10.2%,013131
18135,Randolph,IN,Small,25848,25610,25313,25111,667966,735502,714379,715000,25842.07676,28719.32839,28221.822780000002,28473.57732,10.2%,0.9%,018135
36123,Yates,NY,Small,25338,25224,25150,25065,568869,610202,622285,624722,22451.21951,24191.325719999997,24742.94235,24924.0774,11.0%,0.7%,036123
29175,Randolph,MO,Small,25325,24944,25048,25030,1046547,1126742,1153189,1188924,41324.65943,45170.86273,46039.1648,47499.96005,14.9%,3.2%,029175
48149,Fayette,TX,Small,24654,24716,24789,24967,1228844,1381101,1420716,1352488,49843.59536,55878.82343,57312.356289999996,54171.02575,8.7%,-5.5%,048149
19149,Plymouth,IA,Small,24822,24916,24897,24898,1118006,1235410,1236093,1243237,45040.931430000004,49582.99888,49648.270880000004,49933.20749,10.9%,0.6%,019149
13055,Chattooga,GA,Small,25619,25044,24859,24896,426454,416997,439413,445735,16646.00492,16650.57499,17676.21385,17903.88014,7.6%,1.3%,013055
29131,Miller,MO,Small,24581,24810,24833,24869,483079,542393,516250,564211,19652.536509999998,21861.87021,20788.86965,22687.32157,15.4%,9.1%,029131
48007,Aransas,TX,Small,23462,23897,24581,24834,528779,557760,572373,564667,22537.67795,23340.16822,23285.17961,22737.65805,0.9%,-2.4%,048007
45001,Abbeville,SC,Small,25019,24901,24800,24802,437917,434078,424481,430111,17503.37743,17432.151319999997,17116.16935,17341.78695,-0.9%,1.3%,045001
46081,Lawrence,SD,Small,24394,24949,24733,24796,928677,988010,994805,1026948,38069.894239999994,39601.18642,40221.768489999995,41415.873530000004,8.8%,3.0%,046081
29221,Washington,MO,Small,25079,25135,25069,24784,309098,318705,322970,327796,12324.973090000001,12679.729459999999,12883.24225,13226.11362,7.3%,2.7%,029221
19017,Bremer,IA,Small,24491,24573,24674,24761,1002733,1013412,1135299,1154250,40942.91781,41240.874130000004,46011.955910000004,46615.64557,13.9%,1.3%,019017
21081,Grant,KY,Small,24507,24553,24819,24734,402925,422206,443661,499760,16441.22088,17195.6991,17875.861240000002,20205.3853,22.9%,13.0%,021081
01025,Clarke,AL,Small,25152,25118,24865,24708,700361,734215,761377,779734,27845.141539999997,29230.631419999998,30620.43032,31557.956939999996,13.3%,3.1%,01025
54097,Upshur,WV,Small,24435,24596,24655,24695,757695,743022,761155,755413,31008.594230000002,30209.058380000002,30872.236869999997,30589.714519999998,-1.4%,-0.9%,054097
21205,Rowan,KY,Small,23801,24207,24231,24604,679341,687805,665823,660922,28542.540230000002,28413.47544,27478.14783,26862.3801,-5.9%,-2.2%,021205
08039,Elbert,CO,Small,23262,23529,23998,24553,323042,331107,332500,351044,13887.112030000002,14072.293769999998,13855.321280000002,14297.397469999998,3.0%,3.2%,08039
51105,Lee,VA,Small,25421,25068,24715,24547,393625,393989,400459,407886,15484.24531,15716.810280000002,16203.07506,16616.53155,7.3%,2.6%,051105
12133,Washington,FL,Small,24739,24503,24297,24545,378261,384416,393970,400360,15290.068309999999,15688.52794,16214.75902,16311.265019999999,6.7%,0.6%,012133
17165,Saline,IL,Small,24910,24799,24496,24498,1030142,1011942,917650,833247,41354.5564,40805.7583,37461.218160000004,34012.85819,-17.8%,-9.2%,017165
29055,Crawford,MO,Small,24757,24507,24610,24485,457066,474534,458140,472006,18462.09153,19363.20235,18616.00975,19277.35348,4.4%,3.6%,029055
28027,Coahoma,MS,Small,25613,25181,24842,24481,689157,705050,680346,667611,26906.531839999996,27999.285180000003,27386.925369999997,27270.57718,1.4%,-0.4%,028027
26101,Manistee,MI,Small,24659,24460,24395,24440,582483,594169,591084,604058,23621.5175,24291.45544,24229.7192,24715.95745,4.6%,2.0%,026101
13111,Fannin,GA,Small,23608,23823,23846,24418,488671,408508,444295,466955,20699.381569999998,17147.63044,18631.84601,19123.39258,-7.6%,2.6%,013111
48331,Milam,TX,Small,24105,24082,24147,24380,987529,1025686,1037583,986690,40967.807510000006,42591.39606,42969.4372,40471.287939999995,-1.2%,-5.8%,048331
42067,Juniata,PA,Small,24593,24443,24433,24376,471681,508629,539740,562828,19179.481969999997,20808.779609999998,22090.61515,23089.432230000002,20.4%,4.5%,042067
47081,Hickman,TN,Small,24191,24202,24431,24366,279537,278705,284680,291733,11555.41317,11515.78382,11652.40882,11972.95412,3.6%,2.8%,047081
21137,Lincoln,KY,Small,24424,24458,24447,24360,361196,369194,374145,405762,14788.568619999998,15095.020030000001,15304.33182,16656.89655,12.6%,8.8%,021137
27153,Todd,MN,Small,24656,24496,24363,24339,622151,641687,647110,621440,25233.249509999998,26195.58295,26561.17884,25532.68417,1.2%,-3.9%,027153
05103,Ouachita,AR,Small,25388,24941,24750,24312,598731,629328,683369,653892,23583.2283,25232.6691,27610.86869,26895.8539,14.0%,-2.6%,05103
08107,Routt,CO,Small,23253,23569,24019,24310,2035891,1987540,1950988,1864096,87553.90702,84328.56719,81226.86207,76680.2139,-12.4%,-5.6%,08107
37091,Hertford,NC,Small,24523,24506,24509,24287,740495,727696,725742,725473,30195.938510000004,29694.6054,29611.24485,29870.83625,-1.1%,0.9%,037091
35029,Luna,NM,Small,24906,24562,24385,24281,720954,739343,754670,721215,28947.00072,30101.091119999997,30948.12385,29702.85408,2.6%,-4.0%,035029
18181,White,IN,Small,24462,24398,24434,24280,772174,854892,889475,893186,31566.26605,35039.42946,36403.16772,36786.9028,16.5%,1.1%,018181
22085,Sabine,LA,Small,24326,24261,24122,24229,498207,515367,487969,458945,20480.43246,21242.6116,20229.20985,18941.97037,-7.5%,-6.4%,022085
26137,Otsego,MI,Small,24014,24046,24076,24188,776659,771406,789607,790486,32341.925539999997,32080.429180000003,32796.43629,32680.91616,1.0%,-0.4%,026137
05027,Columbia,AR,Small,24373,24247,24014,24089,887037,924603,987951,804621,36394.24773,38132.676210000005,41140.6263,33402.00922,-8.2%,-18.8%,05027
21183,Ohio,KY,Small,24013,23965,23941,24027,625279,685344,682801,707847,26039.18711,28597.70499,28520.153710000002,29460.48196,13.1%,3.3%,021183
32001,Churchill,NV,Small,24278,23958,23883,24024,906447,830102,933521,1021386,37336.14795,34648.217710000004,39087.25872,42515.234769999995,13.9%,8.8%,032001
05111,Poinsett,AR,Small,24282,24172,24144,24010,521451,547539,560008,557455,21474.79615,22651.78719,23194.499669999997,23217.61766,8.1%,0.1%,05111
55137,Waushara,WI,Small,24422,24257,24112,23981,495631,497744,500567,520684,20294.447630000002,20519.602590000002,20760.07797,21712.35561,7.0%,4.6%,055137
31047,Dawson,NE,Small,24022,24073,24048,23971,1195499,1357073,1355112,1362631,49766.83873,56373.239729999994,56350.2994,56844.97935,14.2%,0.9%,031047
01133,Winston,AL,Small,24186,24183,24129,23918,484525,542100,534540,553862,20033.28372,22416.573630000003,22153.42534,23156.70207,15.6%,4.5%,01133
26143,Roscommon,MI,Small,24161,24002,24010,23914,434722,435774,421255,432258,17992.71553,18155.73702,17544.98126,18075.52062,0.5%,3.0%,026143
48365,Panola,TX,Small,23987,23786,23741,23660,914368,1024971,1152821,1088022,38119.31463,43091.35626,48558.23259,45985.714289999996,20.6%,-5.3%,048365
18143,Scott,IN,Small,23716,23747,23628,23658,525240,507693,520922,540506,22147.07371,21379.2479,22046.808869999997,22846.64807,3.2%,3.6%,018143
51139,Page,VA,Small,23839,23722,23779,23649,426860,455457,462663,477655,17905.95243,19199.77236,19456.7896,20197.682780000003,12.8%,3.8%,051139
55049,Iowa,WI,Small,23574,23551,23570,23572,909258,925421,1013798,1129961,38570.37414,39294.33994,43012.21892,47936.5773,24.3%,11.4%,055049
40009,Beckham,OK,Small,23062,23468,23600,23563,1501783,1612634,1785033,1493287,65119.37386,68716.29453,75636.99153,63374.230789999994,-2.7%,-16.2%,040009
28057,Itawamba,MS,Small,23300,23370,23394,23518,417648,423227,451108,450101,17924.80687,18109.84168,19283.06403,19138.57471,6.8%,-0.7%,028057
13035,Butts,GA,Small,23412,23203,23317,23489,432557,459228,478757,496195,18475.86708,19791.75107,20532.52991,21124.56895,14.3%,2.9%,013035
16031,Cassia,ID,Small,23229,23294,23478,23460,1082199,1130815,1186247,1171309,46588.27328,48545.33356,50525.89658,49927.91986,7.2%,-1.2%,016031
26109,Menominee,MI,Small,23716,23709,23508,23460,554908,556677,563692,573324,23398.04351,23479.56472,23978.73064,24438.36317,4.4%,1.9%,026109
22075,Plaquemines,LA,Small,23837,23524,23322,23450,3686542,3300629,3482322,3051229,154656.2906,140309.0036,149314.8958,130116.3753,-15.9%,-12.9%,022075
48293,Limestone,TX,Small,23645,23404,23499,23441,1192676,1300367,1289480,1159468,50440.93889,55561.741579999994,54873.824420000004,49463.24815,-1.9%,-9.9%,048293
28039,George,MS,Small,22906,23199,23310,23409,331066,355299,391805,382368,14453.243690000001,15315.27221,16808.45131,16334.230419999998,13.0%,-2.8%,028039
20191,Sumner,KS,Small,23635,23535,23379,23406,608166,622579,625013,640322,25731.58451,26453.32484,26733.949269999997,27357.17337,6.3%,2.3%,020191
18041,Fayette,IN,Small,23950,23829,23443,23391,488286,486101,488610,525376,20387.724430000002,20399.55516,20842.468969999998,22460.60451,10.2%,7.8%,018041
08119,Teller,CO,Small,23439,23351,23431,23377,634990,662722,701943,728483,27091.17283,28380.88305,29957.87632,31162.381830000002,15.0%,4.0%,08119
54027,Hampshire,WV,Small,23680,23490,23439,23318,303752,311850,314313,322341,12827.36486,13275.862070000001,13409.82977,13823.69843,7.8%,3.1%,054027
13085,Dawson,GA,Small,22467,22686,22988,23317,544241,569918,640677,729514,24224.01745,25122.013580000003,27870.062639999996,31286.786460000003,29.2%,12.3%,013085
48219,Hockley,TX,Small,23063,23400,23461,23315,1232288,1359041,1433453,1229668,53431.3836,58078.67521,61099.399000000005,52741.496889999995,-1.3%,-13.7%,048219
48179,Gray,TX,Small,22908,22986,23437,23245,1214964,1278396,1241665,1073772,53036.668410000006,55616.288179999996,52978.83688,46193.676060000005,-12.9%,-12.8%,048179
54005,Boone,WV,Small,24356,24089,23708,23241,1255899,1106152,921217,739883,51564.25521,45919.382289999994,38856.79939,31835.24805,-38.3%,-18.1%,054005
37117,Martin,NC,Small,23820,23609,23425,23230,573754,598397,609899,619433,24087.06969,25346.139180000002,26036.24333,26665.21739,10.7%,2.4%,037117
54009,Brooke,WV,Small,23691,23604,23382,23200,768487,736494,733885,617566,32437.93002,31202.084389999996,31386.75049,26619.224140000002,-17.9%,-15.2%,054009
39105,Meigs,OH,Small,23571,23442,23282,23187,280670,294468,319818,321815,11907.42862,12561.55618,13736.70647,13879.1133,16.6%,1.0%,039105
20175,Seward,KS,Small,23400,23354,23297,23174,1107594,1202700,1322902,1315432,47333.07692,51498.6726,56784.221139999994,56763.269179999996,19.9%,0.0%,020175
26133,Osceola,MI,Small,23319,23310,23198,23167,530178,563935,583412,583120,22735.88061,24192.83569,25149.237,25170.28532,10.7%,0.1%,026133
21115,Johnson,KY,Small,23411,23463,23257,23137,436799,440571,444981,418038,18657.85315,18777.266330000002,19133.20721,18067.94312,-3.2%,-5.6%,021115
20149,Pottawatomie,KS,Small,22332,22576,22744,23121,1233942,1334355,1287056,1342701,55254.4331,59105.02303,56588.81462999999,58072.79097,5.1%,2.6%,020149
47111,Macon,TN,Small,22473,22606,22937,23120,346230,367404,381176,397077,15406.487790000001,16252.49934,16618.3895,17174.61073,11.5%,3.3%,047111
