FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
8089,Colorado,Otero,2008,2008/08089,8064,0.439732143,0.544766865,0.015500992,Republican,0.105034722
8091,Colorado,Ouray,2008,2008/08091,3060,0.534640523,0.446732026,0.018627451,Democratic,-0.087908497
8093,Colorado,Park,2008,2008/08093,9383,0.452946819,0.521794735,0.025258446,Republican,0.068847916
8095,Colorado,Phillips,2008,2008/08095,2260,0.275221239,0.713274336,0.011504425,Republican,0.438053097
8097,Colorado,Pitkin,2008,2008/08097,9966,0.737407184,0.249247441,0.013345374,Democratic,-0.488159743
8099,Colorado,Prowers,2008,2008/08099,4615,0.322210184,0.659371614,0.018418202,Republican,0.33716143
8101,Colorado,Pueblo,2008,2008/08101,72427,0.567426512,0.417758571,0.014814917,Democratic,-0.149667942
8103,Colorado,Rio Blanco,2008,2008/08103,3147,0.208134731,0.774388306,0.017476962,Republican,0.566253575
8105,Colorado,Rio Grande,2008,2008/08105,5444,0.449669361,0.538207201,0.012123439,Republican,0.08853784
8107,Colorado,Routt,2008,2008/08107,13199,0.626562618,0.357981665,0.015455716,Democratic,-0.268580953
8109,Colorado,Saguache,2008,2008/08109,2747,0.62977794,0.346923917,0.023298143,Democratic,-0.282854023
8111,Colorado,San Juan,2008,2008/08111,496,0.532258065,0.439516129,0.028225806,Democratic,-0.092741935
8113,Colorado,San Miguel,2008,2008/08113,4350,0.769885057,0.214482759,0.015632184,Democratic,-0.555402299
8115,Colorado,Sedgwick,2008,2008/08115,1351,0.346410067,0.63434493,0.019245004,Republican,0.287934863
8117,Colorado,Summit,2008,2008/08117,14899,0.657896503,0.327740117,0.01436338,Democratic,-0.330156386
8119,Colorado,Teller,2008,2008/08119,12906,0.349682318,0.631179296,0.019138385,Republican,0.281496978
8121,Colorado,Washington,2008,2008/08121,2513,0.210505372,0.775567051,0.013927577,Republican,0.565061679
8123,Colorado,Weld,2008,2008/08123,105866,0.446715659,0.533939131,0.01934521,Republican,0.087223471
8125,Colorado,Yuma,2008,2008/08125,4483,0.249163507,0.7329913,0.017845193,Republican,0.483827794
9001,Connecticut,Fairfield,2008,2008/09001,411096,0.587016171,0.405854107,0.007129722,Democratic,-0.181162064
9003,Connecticut,Hartford,2008,2008/09003,411785,0.65155603,0.336865112,0.011578858,Democratic,-0.314690919
9005,Connecticut,Litchfield,2008,2008/09005,98870,0.516203095,0.467037524,0.016759381,Democratic,-0.049165571
9007,Connecticut,Middlesex,2008,2008/09007,87155,0.607721875,0.377568699,0.014709426,Democratic,-0.230153175
9009,Connecticut,New Haven,2008,2008/09009,381739,0.609893147,0.378439195,0.011667658,Democratic,-0.231453952
9011,Connecticut,New London,2008,2008/09011,124765,0.599086282,0.388410211,0.012503507,Democratic,-0.210676071
9013,Connecticut,Tolland,2008,2008/09013,75406,0.59635838,0.388059306,0.015582314,Democratic,-0.208299074
9015,Connecticut,Windham,2008,2008/09015,56269,0.606603992,0.376939345,0.016456664,Democratic,-0.229664647
10001,Delaware,Kent,2008,2008/10001,66925,0.54377288,0.445677998,0.010549122,Democratic,-0.098094882
10003,Delaware,New Castle,2008,2008/10003,256417,0.697176864,0.290963548,0.011859588,Democratic,-0.406213317
10005,Delaware,Sussex,2008,2008/10005,89070,0.4524419,0.538217133,0.009340968,Republican,0.085775233
11001,District of Columbia,District of Columbia,2008,2008/11001,265853,0.924571098,0.065325575,0.010103328,Democratic,-0.859245523
12001,Florida,Alachua,2008,2008/12001,125519,0.602020411,0.386499255,0.011480334,Democratic,-0.215521156
12003,Florida,Baker,2008,2008/12003,11059,0.210416855,0.7841577,0.005425445,Republican,0.573740845
12005,Florida,Bay,2008,2008/12005,81127,0.291555216,0.698694639,0.009750145,Republican,0.407139423
12007,Florida,Bradford,2008,2008/12007,11676,0.293764988,0.696813977,0.009421035,Republican,0.403048989
12009,Florida,Brevard,2008,2008/12009,287859,0.443342053,0.547452051,0.009205896,Republican,0.104109998
12011,Florida,Broward,2008,2008/12011,733899,0.67126403,0.323926044,0.004809926,Democratic,-0.347337985
12013,Florida,Calhoun,2008,2008/12013,6244,0.291639974,0.695868033,0.012491992,Republican,0.404228059
12015,Florida,Charlotte,2008,2008/12015,85158,0.458336269,0.530836797,0.010826933,Republican,0.072500528
12017,Florida,Citrus,2008,2008/12017,76158,0.413088579,0.573885869,0.013025552,Republican,0.16079729
12019,Florida,Clay,2008,2008/12019,94577,0.282277932,0.710563879,0.007158189,Republican,0.428285947
12021,Florida,Collier,2008,2008/12021,141988,0.383483111,0.608354227,0.008162662,Republican,0.224871116
12023,Florida,Columbia,2008,2008/12023,28128,0.326045222,0.663751422,0.010203356,Republican,0.3377062
12027,Florida,Desoto,2008,2008/12027,10131,0.432632514,0.555917481,0.011450005,Republican,0.123284967
12029,Florida,Dixie,2008,2008/12029,7264,0.265005507,0.71503304,0.019961454,Republican,0.450027533
12031,Florida,Duval,2008,2008/12031,415761,0.487342488,0.506389488,0.006268024,Republican,0.019047001
12033,Florida,Escambia,2008,2008/12033,154447,0.398661029,0.591859991,0.00947898,Republican,0.193198961
12035,Florida,Flagler,2008,2008/12035,49031,0.504293202,0.488486876,0.007219922,Democratic,-0.015806327
12037,Florida,Franklin,2008,2008/12037,6029,0.35395588,0.633272516,0.012771604,Republican,0.279316636
12039,Florida,Gadsden,2008,2008/12039,22510,0.692225677,0.302576633,0.00519769,Democratic,-0.389649045
12041,Florida,Gilchrist,2008,2008/12041,7819,0.255275611,0.723366159,0.02135823,Republican,0.468090549
12043,Florida,Glades,2008,2008/12043,4261,0.392865525,0.594461394,0.012673081,Republican,0.20159587
12045,Florida,Gulf,2008,2008/12045,7205,0.298265094,0.691186676,0.01054823,Republican,0.392921582
12047,Florida,Hamilton,2008,2008/12047,5587,0.423125112,0.568999463,0.007875425,Republican,0.145874351
12049,Florida,Hardee,2008,2008/12049,7412,0.346465192,0.642606584,0.010928225,Republican,0.296141392
12051,Florida,Hendry,2008,2008/12051,10879,0.459417226,0.531298833,0.009283942,Republican,0.071881607
12053,Florida,Hernando,2008,2008/12053,87901,0.47651335,0.512178474,0.011308176,Republican,0.035665123
12055,Florida,Highlands,2008,2008/12055,44783,0.404952772,0.58551236,0.009534868,Republican,0.180559587
12057,Florida,Hillsborough,2008,2008/12057,513312,0.531768203,0.460450954,0.007780843,Democratic,-0.07131725
12059,Florida,Holmes,2008,2008/12059,8589,0.168354873,0.818838049,0.012807079,Republican,0.650483176
12061,Florida,Indian River,2008,2008/12061,70591,0.420875182,0.569137709,0.009987109,Republican,0.148262526
12063,Florida,Jackson,2008,2008/12063,21565,0.355715279,0.636076977,0.008207744,Republican,0.280361697
12065,Florida,Jefferson,2008,2008/12065,7957,0.513761468,0.477189896,0.009048636,Democratic,-0.036571572
12067,Florida,Lafayette,2008,2008/12067,3359,0.191128312,0.797558797,0.011312891,Republican,0.606430485
12069,Florida,Lake,2008,2008/12069,146926,0.428433361,0.56356261,0.008004029,Republican,0.135129249
12071,Florida,Lee,2008,2008/12071,269276,0.444529033,0.548166194,0.007304773,Republican,0.10363716
12073,Florida,Leon,2008,2008/12073,148608,0.617375915,0.37484523,0.007778854,Democratic,-0.242530685
12075,Florida,Levy,2008,2008/12075,18725,0.358397864,0.627716956,0.01388518,Republican,0.269319092
12077,Florida,Liberty,2008,2008/12077,3278,0.273032337,0.713544844,0.013422819,Republican,0.440512508
12079,Florida,Madison,2008,2008/12079,8907,0.479398226,0.510160548,0.010441226,Republican,0.030762322
12081,Florida,Manatee,2008,2008/12081,151994,0.460768188,0.531080174,0.008151638,Republican,0.070311986
12083,Florida,Marion,2008,2008/12083,162022,0.437218402,0.553184135,0.009597462,Republican,0.115965733
12085,Florida,Martin,2008,2008/12085,78294,0.427976601,0.563810765,0.008212634,Republican,0.135834164
12086,Florida,Miami-Dade,2008,2008/12086,863486,0.578852465,0.417552803,0.003594731,Democratic,-0.161299662
12087,Florida,Monroe,2008,2008/12087,40272,0.519144815,0.470128129,0.010727056,Democratic,-0.049016687
12089,Florida,Nassau,2008,2008/12089,38304,0.277203425,0.715408312,0.007388262,Republican,0.438204887
12091,Florida,Okaloosa,2008,2008/12091,95529,0.270828754,0.720085,0.009086246,Republican,0.449256247
12093,Florida,Okeechobee,2008,2008/12093,12786,0.399499453,0.591349914,0.009150634,Republican,0.191850461
12095,Florida,Orange,2008,2008/12095,462711,0.590020553,0.403776872,0.006202576,Democratic,-0.186243681
12097,Florida,Osceola,2008,2008/12097,100670,0.595629284,0.398192113,0.006178603,Democratic,-0.197437171
12099,Florida,Palm Beach,2008,2008/12099,590500,0.61180525,0.382789162,0.005405588,Democratic,-0.229016088
12101,Florida,Pasco,2008,2008/12101,214866,0.476655218,0.512431004,0.010913779,Republican,0.035775786
12103,Florida,Pinellas,2008,2008/12103,463282,0.535956502,0.453430092,0.010613406,Democratic,-0.082526409
12105,Florida,Polk,2008,2008/12105,244833,0.46507211,0.526391459,0.008536431,Republican,0.061319348
12107,Florida,Putnam,2008,2008/12107,33171,0.399023243,0.591993006,0.008983751,Republican,0.192969763
12109,Florida,St. Johns,2008,2008/12109,105844,0.338148596,0.654000227,0.007851177,Republican,0.315851631
12111,Florida,St. Lucie,2008,2008/12111,120579,0.556688976,0.435498719,0.007812306,Democratic,-0.121190257
12113,Florida,Santa Rosa,2008,2008/12113,76185,0.255562119,0.734685306,0.009752576,Republican,0.479123187
12115,Florida,Sarasota,2008,2008/12115,207353,0.495223122,0.49624071,0.008536168,Republican,0.001017588
12117,Florida,Seminole,2008,2008/12117,205895,0.482454649,0.510308652,0.007236698,Republican,0.027854003
12119,Florida,Sumter,2008,2008/12119,48868,0.361279365,0.631619874,0.007100761,Republican,0.270340509
12121,Florida,Suwannee,2008,2008/12121,17662,0.278337674,0.709659155,0.012003171,Republican,0.431321481
12123,Florida,Taylor,2008,2008/12123,9366,0.29927397,0.689408499,0.011317531,Republican,0.390134529
12125,Florida,Union,2008,2008/12125,5285,0.245789972,0.744181646,0.010028382,Republican,0.498391675
12127,Florida,Volusia,2008,2008/12127,243824,0.52412806,0.467296082,0.008575858,Democratic,-0.056831977
12129,Florida,Wakulla,2008,2008/12129,14376,0.36943517,0.617487479,0.013077351,Republican,0.248052309
12131,Florida,Walton,2008,2008/12131,27046,0.265251793,0.723249279,0.011498928,Republican,0.457997486
12133,Florida,Washington,2008,2008/12133,11131,0.257209595,0.734704878,0.008085527,Republican,0.477495283
13001,Georgia,Appling,2008,2008/13001,6996,0.263865066,0.726843911,0.009291023,Republican,0.462978845
13003,Georgia,Atkinson,2008,2008/13003,2904,0.323002755,0.66838843,0.008608815,Republican,0.345385675
13005,Georgia,Bacon,2008,2008/13005,3938,0.207465719,0.784408329,0.008125952,Republican,0.57694261
13007,Georgia,Baker,2008,2008/13007,1687,0.501481921,0.490812092,0.007705987,Democratic,-0.010669828
13009,Georgia,Baldwin,2008,2008/13009,16537,0.519259842,0.47306041,0.007679748,Democratic,-0.046199432
13011,Georgia,Banks,2008,2008/13011,6241,0.164556962,0.820381349,0.015061689,Republican,0.655824387
13013,Georgia,Barrow,2008,2008/13013,24582,0.270807908,0.71698804,0.012204052,Republican,0.446180132
13015,Georgia,Bartow,2008,2008/13015,36093,0.267697337,0.71969634,0.012606323,Republican,0.451999003
13017,Georgia,Ben Hill,2008,2008/13017,6036,0.429092114,0.56610338,0.004804506,Republican,0.137011266
13019,Georgia,Berrien,2008,2008/13019,6449,0.228097379,0.759962785,0.011939836,Republican,0.531865405
13021,Georgia,Bibb,2008,2008/13021,66368,0.587436716,0.407380063,0.005183221,Democratic,-0.180056654
13023,Georgia,Bleckley,2008,2008/13023,5071,0.272135673,0.721159535,0.006704792,Republican,0.449023861
13025,Georgia,Brantley,2008,2008/13025,6277,0.178269874,0.809303808,0.012426318,Republican,0.631033933
13027,Georgia,Brooks,2008,2008/13027,6201,0.430414449,0.565553943,0.004031608,Republican,0.135139494
13029,Georgia,Bryan,2008,2008/13029,12845,0.283067341,0.709381082,0.007551576,Republican,0.426313741
13031,Georgia,Bulloch,2008,2008/13031,23920,0.400752508,0.592558528,0.006688963,Republican,0.19180602
13033,Georgia,Burke,2008,2008/13033,9626,0.54363183,0.451277789,0.00509038,Democratic,-0.092354041
13035,Georgia,Butts,2008,2008/13035,9091,0.337146629,0.654163458,0.008689913,Republican,0.31701683
13037,Georgia,Calhoun,2008,2008/13037,2211,0.606965174,0.389868838,0.003165988,Democratic,-0.217096336
13039,Georgia,Camden,2008,2008/13039,17084,0.37941934,0.61472723,0.00585343,Republican,0.23530789
13043,Georgia,Candler,2008,2008/13043,3518,0.343661171,0.649801023,0.006537806,Republican,0.306139852
13045,Georgia,Carroll,2008,2008/13045,43498,0.329532392,0.658903858,0.01156375,Republican,0.329371465
13047,Georgia,Catoosa,2008,2008/13047,24496,0.245958524,0.743713259,0.010328217,Republican,0.497754735
13049,Georgia,Charlton,2008,2008/13049,3685,0.324830393,0.669199457,0.005970149,Republican,0.344369064
13051,Georgia,Chatham,2008,2008/13051,110238,0.56926831,0.424799071,0.005932619,Democratic,-0.144469239
13053,Georgia,Chattahoochee,2008,2008/13053,1653,0.502117362,0.490623109,0.007259528,Democratic,-0.011494253
13055,Georgia,Chattooga,2008,2008/13055,8307,0.312507524,0.6707596,0.016732876,Republican,0.358252077
13057,Georgia,Cherokee,2008,2008/13057,93772,0.238344069,0.749466792,0.01218914,Republican,0.511122723
13059,Georgia,Clarke,2008,2008/13059,45510,0.650208745,0.336914964,0.012876291,Democratic,-0.313293782
13061,Georgia,Clay,2008,2008/13061,1440,0.610416667,0.3875,0.002083333,Democratic,-0.222916667
13063,Georgia,Clayton,2008,2008/13063,99438,0.82993423,0.16599288,0.00407289,Democratic,-0.66394135
13065,Georgia,Clinch,2008,2008/13065,2696,0.366839763,0.622403561,0.010756677,Republican,0.255563798
13067,Georgia,Cobb,2008,2008/13067,315444,0.447673755,0.541956734,0.010369511,Republican,0.094282979
13069,Georgia,Coffee,2008,2008/13069,13747,0.349967266,0.645377173,0.004655561,Republican,0.295409908
13071,Georgia,Colquitt,2008,2008/13071,13435,0.308075921,0.683662077,0.008262002,Republican,0.375586156
13073,Georgia,Columbia,2008,2008/13073,55351,0.283698578,0.710411736,0.005889686,Republican,0.426713158
13075,Georgia,Cook,2008,2008/13075,5903,0.351516178,0.640691174,0.007792648,Republican,0.289174996
13077,Georgia,Coweta,2008,2008/13077,53549,0.289846682,0.701619078,0.00853424,Republican,0.411772395
13079,Georgia,Crawford,2008,2008/13079,5240,0.349618321,0.640839695,0.009541985,Republican,0.291221374
13081,Georgia,Crisp,2008,2008/13081,7550,0.408609272,0.585960265,0.005430464,Republican,0.177350993
13083,Georgia,Dade,2008,2008/13083,6408,0.251560549,0.733926342,0.014513109,Republican,0.482365793
13085,Georgia,Dawson,2008,2008/13085,9974,0.163625426,0.826348506,0.010026068,Republican,0.66272308
13087,Georgia,Decatur,2008,2008/13087,10374,0.426450742,0.567765568,0.00578369,Republican,0.141314826
13089,Georgia,DeKalb,2008,2008/13089,322301,0.789926187,0.203477495,0.006596318,Democratic,-0.586448692
13091,Georgia,Dodge,2008,2008/13091,8212,0.316000974,0.674987823,0.009011203,Republican,0.358986849
13093,Georgia,Dooly,2008,2008/13093,4160,0.513942308,0.478605769,0.007451923,Democratic,-0.035336538
13095,Georgia,Dougherty,2008,2008/13095,38846,0.672784843,0.322993358,0.004221799,Democratic,-0.349791484
13097,Georgia,Douglas,2008,2008/13097,55083,0.505146778,0.48675635,0.008096872,Democratic,-0.018390429
13099,Georgia,Early,2008,2008/13099,5335,0.487910028,0.508153702,0.00393627,Republican,0.020243674
13101,Georgia,Echols,2008,2008/13101,1187,0.169334457,0.826453243,0.0042123,Republican,0.657118787
13103,Georgia,Effingham,2008,2008/13103,20316,0.242961213,0.749655444,0.007383343,Republican,0.506694231
13105,Georgia,Elbert,2008,2008/13105,8317,0.404713238,0.585307202,0.00997956,Republican,0.180593964
13107,Georgia,Emanuel,2008,2008/13107,8242,0.372239748,0.619995147,0.007765106,Republican,0.247755399
13109,Georgia,Evans,2008,2008/13109,3855,0.356420233,0.638651102,0.004928664,Republican,0.282230869
13111,Georgia,Fannin,2008,2008/13111,10584,0.246693122,0.737622827,0.015684051,Republican,0.490929705
13113,Georgia,Fayette,2008,2008/13113,59321,0.342425111,0.649028169,0.00854672,Republican,0.306603058
13115,Georgia,Floyd,2008,2008/13115,34213,0.312483559,0.676117265,0.011399176,Republican,0.363633706
13117,Georgia,Forsyth,2008,2008/13117,75376,0.204388665,0.78494481,0.010666525,Republican,0.580556145
13119,Georgia,Franklin,2008,2008/13119,8073,0.237086585,0.751765143,0.011148272,Republican,0.514678558
13121,Georgia,Fulton,2008,2008/13121,405628,0.670565148,0.320825978,0.008608873,Democratic,-0.34973917
13123,Georgia,Gilmer,2008,2008/13123,11149,0.23446049,0.754148354,0.011391156,Republican,0.519687864
13125,Georgia,Glascock,2008,2008/13125,1428,0.147058824,0.841736695,0.011204482,Republican,0.694677871
13127,Georgia,Glynn,2008,2008/13127,33341,0.380192556,0.614228727,0.005578717,Republican,0.234036172
13129,Georgia,Gordon,2008,2008/13129,17607,0.242403589,0.744760607,0.012835804,Republican,0.502357017
13131,Georgia,Grady,2008,2008/13131,9365,0.377896423,0.616657768,0.005445809,Republican,0.238761345
13133,Georgia,Greene,2008,2008/13133,7919,0.421644147,0.572294482,0.006061371,Republican,0.150650335
13135,Georgia,Gwinnett,2008,2008/13135,290147,0.444688382,0.547122665,0.008188952,Republican,0.102434283
13137,Georgia,Habersham,2008,2008/13137,14808,0.195840086,0.794570502,0.009589411,Republican,0.598730416
13139,Georgia,Hall,2008,2008/13139,59928,0.241239487,0.750266987,0.008493526,Republican,0.5090275
13141,Georgia,Hancock,2008,2008/13141,4344,0.813766114,0.18301105,0.003222836,Democratic,-0.630755064
13143,Georgia,Haralson,2008,2008/13143,11097,0.202577273,0.780210868,0.017211859,Republican,0.577633595
13145,Georgia,Harris,2008,2008/13145,14908,0.280654682,0.714247384,0.005097934,Republican,0.433592702
13147,Georgia,Hart,2008,2008/13147,10002,0.336432713,0.653569286,0.009998,Republican,0.317136573
13149,Georgia,Heard,2008,2008/13149,4225,0.246627219,0.741538462,0.01183432,Republican,0.494911243
13151,Georgia,Henry,2008,2008/13151,88229,0.459338766,0.534008093,0.006653141,Republican,0.074669326
