FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
39063,Ohio,Hancock,2016,2016/39063,36023,0.266746245,0.6713211,0.061932654,Republican,0.404574855
39065,Ohio,Hardin,2016,2016/39065,12294,0.237514235,0.709045063,0.053440703,Republican,0.471530828
39067,Ohio,Harrison,2016,2016/39067,7079,0.238451759,0.720158214,0.041390027,Republican,0.481706456
39069,Ohio,Henry,2016,2016/39069,13932,0.269595177,0.66759977,0.062805053,Republican,0.398004594
39071,Ohio,Highland,2016,2016/39071,18501,0.203934922,0.757796876,0.038268202,Republican,0.553861953
39073,Ohio,Hocking,2016,2016/39073,12838,0.294048917,0.661863219,0.044087864,Republican,0.367814301
39075,Ohio,Holmes,2016,2016/39075,11054,0.161751402,0.788854713,0.049393885,Republican,0.627103311
39077,Ohio,Huron,2016,2016/39077,24834,0.289602964,0.653378433,0.057018604,Republican,0.363775469
39079,Ohio,Jackson,2016,2016/39079,13693,0.235594829,0.726575623,0.037829548,Republican,0.490980793
39081,Ohio,Jefferson,2016,2016/39081,32201,0.300456508,0.655787087,0.043756405,Republican,0.35533058
39083,Ohio,Knox,2016,2016/39083,28687,0.284832851,0.66688744,0.048279709,Republican,0.382054589
39085,Ohio,Lake,2016,2016/39085,116246,0.399127712,0.552750202,0.048122086,Republican,0.15362249
39087,Ohio,Lawrence,2016,2016/39087,26607,0.262111474,0.70240914,0.035479385,Republican,0.440297666
39089,Ohio,Licking,2016,2016/39089,82761,0.330783823,0.619144283,0.050071894,Republican,0.28836046
39091,Ohio,Logan,2016,2016/39091,21571,0.215428121,0.739743174,0.044828705,Republican,0.524315053
39093,Ohio,Lorain,2016,2016/39093,140562,0.476295158,0.475363185,0.048341657,Democratic,-0.000931973
39095,Ohio,Lucas,2016,2016/39095,197556,0.561020673,0.383172366,0.055806961,Democratic,-0.177848306
39097,Ohio,Madison,2016,2016/39097,17290,0.276402545,0.672700983,0.050896472,Republican,0.396298438
39099,Ohio,Mahoning,2016,2016/39099,115072,0.498653017,0.465934372,0.035412611,Democratic,-0.032718646
39101,Ohio,Marion,2016,2016/39101,26322,0.301192918,0.64436593,0.054441152,Republican,0.343173011
39103,Ohio,Medina,2016,2016/39103,91373,0.352204699,0.599848971,0.04794633,Republican,0.247644271
39105,Ohio,Meigs,2016,2016/39105,9985,0.226339509,0.731997997,0.041662494,Republican,0.505658488
39107,Ohio,Mercer,2016,2016/39107,21726,0.155758078,0.805762681,0.038479241,Republican,0.650004603
39109,Ohio,Miami,2016,2016/39109,52734,0.248795843,0.703132704,0.048071453,Republican,0.45433686
39111,Ohio,Monroe,2016,2016/39111,6795,0.244591611,0.716409124,0.038999264,Republican,0.471817513
